7.2704  4.3267
11.608  11.946
13.937  19.927
10.858  7.9862
11.659  13.139
12.107   11.66
15.216  14.021
10.549  13.175
7.4996  7.2123
 15.67  16.897
8.2909  14.934
14.669   12.38
9.8363  13.309
5.0214  -3.791
12.144  17.203
13.197  9.9254
12.832    9.72
14.671  16.161
9.7552  10.689
11.303   11.03
8.8183  7.5677
12.472  11.086
 6.242  9.9813
 15.31  17.388
9.1472  14.164
14.253   11.39
 16.22   12.48
4.5818  4.6462
7.0625  4.1027
13.028  13.218
15.651  15.844
14.654  10.037
 7.333  4.5959
9.5033  6.5403
2.0935  7.1837
8.2087  3.1961
 17.86  14.088
7.2679  6.7848
8.6991  4.9354
13.882  12.493
10.853  9.2115
11.706  11.396
8.2173   5.555
12.443  13.856
8.5696  8.3155
14.786  14.888
9.9686  15.748
9.0282  12.149
10.554  6.1474
9.0383  15.049
8.4988  7.7263
11.545  14.182
8.8961  6.6602
12.469  10.022
5.6898  5.2769
8.3551  9.6162
7.5198  8.2086
11.069  6.9438
8.5724  3.0999
10.432  13.656
10.264  10.342
8.1141  7.4309
7.2438  11.287
4.8992  4.6628
11.011  8.6202
17.265  22.266
5.6648  6.5734
8.8284  11.917
8.5512  7.2402
14.177  13.953
6.9154  2.0927
5.7939  4.8113
10.811  12.495
10.377  8.4197
13.327  9.3577
9.8389  7.3647
8.4898  7.8232
13.732  14.154
12.285  12.316
7.4881  7.6435
8.0549  6.4793
  12.5  13.951
7.2324  2.5209
9.5365  9.7599
8.1318  12.319
9.8945  18.686
8.9301  5.6095
14.621  17.175
5.8689  5.0682
15.425   18.81
10.417  10.031
 13.63   16.57
15.582  18.635
13.261  13.061
10.418  6.8516
12.965  10.337
15.908  20.167
12.455  14.532
14.054   14.01
 8.992   9.934
15.624  9.9325
  16.1  16.335
14.101  13.396
11.429  11.532
8.0253   11.27
12.188  14.626
12.923  17.814
7.8777  8.9104
 11.72  11.434
8.4165  9.6339
 15.12  18.288
7.5521  12.126
13.498  14.967
11.171  10.747
8.0603  4.9619
11.682   12.02
8.0232  12.406
8.6812  5.9815
7.0094   5.698
11.009  13.712
12.065  8.0556
12.708  9.4308
6.6726   5.541
16.783  18.973
11.221  12.355
7.5805  11.038
12.516  10.759
12.559  14.372
8.4044  12.581
11.722  11.159
6.6956  7.1915
7.9471  9.8718
 12.88  10.106
10.889  16.127
7.2435  7.1177
7.1286  11.565
11.816  12.174
11.589  12.651
10.034  15.631
13.377  13.489
21.883   20.13
9.3188  6.8042
11.672  11.401
11.792  15.793
7.1656  5.8556
2.7998  5.5927
10.443  10.721
14.646  18.859
10.566  6.7973
14.094  15.805
7.3572  14.279
9.0985  7.8279
15.595  13.238
15.319  15.079
10.428  10.939
11.167  12.203
12.361  16.336
10.765   10.64
12.716  9.9698
 13.22  19.616
8.0929  9.2337
13.697  12.918
8.5431  3.8837
10.408  8.8726
15.277  18.544
7.2785  5.2729
11.951  13.877
10.127  5.1873
5.3803  7.7961
3.4254  1.2281
5.5519  9.0168
10.025    10.6
6.3018  5.4375
 3.129  .95253
  7.55  12.363
17.905  18.465
13.706   15.51
11.668  14.062
14.234  15.418
10.133  10.333
6.5258  5.1323
 9.055  6.1551
9.4101  11.557
13.387  13.852
10.354  11.385
10.052  8.1473
7.3711  8.7672
9.9728  10.742
6.8701  9.7347
9.0185  8.4532
12.944   12.61
8.0715  7.8893
6.4331  7.0096
11.716  10.822
9.5683  12.835
 8.773  9.4173
11.707  11.194
7.8343  17.066
8.8297  12.758
8.3064  4.6473
6.4026  6.7614
14.696  16.062
12.313  21.331
 9.042  6.1204
9.4284  5.4807
14.055  16.036
8.2427  8.8623
8.5726   9.636
10.318  8.4795
12.334  12.809
13.012  10.608
8.2937   11.88
4.6842  10.869
4.3438  .96981
13.459  14.231
13.422  13.071
12.269  14.492
9.7224  6.2585
 4.657   1.707
13.455  10.851
7.5974  7.7228
12.886  6.5312
17.248  16.886
13.151   14.49
5.0381  5.1576
16.109  20.265
11.643  9.6553
 8.017  6.9692
14.199  15.544
9.1277  12.956
8.4787  11.287
12.426  12.243
8.3736  6.0923
11.316  13.245
9.2326  8.8954
10.718  9.4591
9.0372  10.814
7.0811  7.8261
12.572  10.816
12.965  18.172
12.585   9.886
8.8779  8.4539
7.1208  11.681
 6.398  9.3666
9.0171  11.316
9.1735  9.1945
11.178  14.025
15.061  17.756
12.548  15.817
9.7861  9.6451
8.3556  6.8609
13.936   18.56
8.6299  7.1352
7.1577  11.343
 5.578  1.5303
7.7772  4.3873
9.5111  14.029
10.543  12.563
12.171   16.11
 8.766  8.9066
 9.682  14.163
10.574  10.753
6.0605  3.4195
8.3955  -.2208
10.992  14.143
 10.57  5.9608
7.4418  -.3959
10.209  9.8716
 9.047   12.29
7.7213  12.835
13.266  14.087
5.1648  3.6991
 14.72  14.794
.96219  -1.995
 8.232  8.7589
 12.69  10.092
9.8258  6.3822
8.4666  8.2999
16.439  12.693
 15.19  12.228
14.221  11.292
10.744  16.621
9.5522  11.511
10.642   11.59
12.188  15.348
11.043  11.943
 10.41  12.428
13.842  16.493
11.258  8.4039
9.2911  9.5406
12.132  13.459
11.913  12.091
7.7275   9.494
12.769  11.531
14.378  17.476
10.101  11.134
8.1978  7.9768
11.553  8.0408
12.221  6.9157
13.047  11.771
10.137  7.6073
11.548  7.7697
8.9401  8.9825
11.436  6.8054
14.289  17.977
9.2984  6.8633
11.893  13.101
5.5527  3.7099
7.3938  9.1217
8.4374  4.4168
5.6453  6.6962
9.1213  10.683
 8.486  14.798
5.8799  5.7472
 10.54  14.878
 10.11  11.707
8.3261  8.7197
13.198  10.252
4.3543  5.7753
15.103  15.235
15.269   19.22
12.657  18.385
10.586  13.441
19.386  17.452
13.405  13.564
8.3351  9.0128
10.921   9.855
11.337  10.179
9.0507  6.7354
13.025  18.092
7.7871  8.7349
13.008  5.9793
12.671  12.127
9.7819  10.054
10.699  12.725
12.277  14.221
7.7182  7.2537
6.5976  2.0702
7.8738  8.0967
9.9888  5.3756
7.9681  8.3558
8.7162  9.6395
8.2047  7.9626
8.6404  7.6814
10.453  6.9124
7.4229  5.7966
12.603  17.832
 11.55  13.984
7.5566  10.731
9.4114  8.5724
11.995   8.649
9.7674  13.012
10.768  11.833
6.2267  5.7364
13.299    8.12
1.9387    10.3
9.1586  6.5163
8.0095  9.8985
7.8079  5.3147
10.135  9.4905
11.491  10.296
8.6111  11.248
11.566   14.17
6.9969  12.903
9.8451  14.478
8.6582  -.4414
4.3631  1.4881
 11.08  7.2449
9.1611  7.8039
15.191  13.209
8.1903  9.0132
6.6114  2.6584
13.084  12.968
10.151  7.4135
5.5414  8.1768
10.015  6.6041
11.223  6.2352
11.545  19.024
6.3905  5.5454
12.952  15.639
10.014  11.353
10.972  5.2695
9.5832  .56076
11.535   4.276
12.406  12.811
 10.67   13.03
9.1049  13.335
14.576  14.236
5.4826  10.507
12.001  11.359
7.1602  6.0276
13.188  15.401
9.8805  14.012
12.142  10.253
14.774  12.967
10.642  12.487
4.2893  2.9378
9.2148  16.369
13.527  12.379
13.984  9.6933
9.8508  12.658
11.421  12.495
13.522  13.068
12.576  13.046
4.6609  3.4149
13.708  11.608
13.683  12.984
10.205  13.295
10.994  15.443
 8.118  9.4824
10.565  12.804
6.1112  5.1217
12.134  11.131
14.003  20.564
7.0782  5.9921
6.5559  -.2169
8.7847  7.9845
9.1948  8.4013
7.2807  5.5786
9.0478  11.812
13.837  11.462
14.291  16.936
10.426   8.631
7.8766  5.7171
 14.43  11.502
10.617  9.3216
9.8453  13.091
7.3287  3.2511
9.8784  8.1444
13.438  9.1748
13.294  11.835
11.232  5.5705
7.8145  7.0198
5.0676  6.8585
12.487   15.67
11.772  11.245
7.6336  6.2098
11.386  12.239
3.8451  2.1184
10.271  10.788
12.375  12.446
11.935  14.852
7.7179  7.2644
6.0675  9.9638
6.2721  5.8967
 13.98  17.089
8.7204  12.729
10.769  9.8935
16.215  16.518
8.5501  10.708
 7.414  3.7038
11.681  11.714
  4.71  5.5213
12.069  14.206
8.7452  4.6116
7.3796  9.9733
9.0643  11.145
11.375  9.0473
17.272  17.205
11.482  12.962
